 program J1J2_6          
 linear system size                20
 J1                         1.0000000000000000     
 deltaJ1                    0.0000000000000000     
 J2                        -1.0000000000000000     
 J3                         1.0000000000000000     
 phi                        2.0000000000000000     
 impurity conc.             0.0000000000000000     
 impurity mode           RAN
 start                   HOT
 stripe axis             X
 sampler mode            PT   
 update order            SEQ
 temperature protocol    INDEP
 PT start mode           COMMON
 PT ladder mode          LINEAR
 PT replicas                       20
 PT swap every                      5
 PT measure index                   1
 disorder configurations          100
 equilibration steps           100000
 measurement steps             100000
 RNG seed                           1
 energy definition       exchange + phi
 -------------------------
 disorder configurations processed          100
 T  BIN   [<energy>]  freq
 0.836842E+01   66 -.224347E+01 0.000000E+00
 0.836842E+01   67 -.215080E+01 0.000000E+00
 0.836842E+01   68 -.205813E+01 0.000000E+00
 0.836842E+01   69 -.196546E+01 0.000000E+00
 0.836842E+01   70 -.187279E+01 0.000000E+00
 0.836842E+01   71 -.178012E+01 0.000000E+00
 0.836842E+01   72 -.168745E+01 0.000000E+00
 0.836842E+01   73 -.159478E+01 0.000000E+00
 0.836842E+01   74 -.150211E+01 0.000000E+00
 0.836842E+01   75 -.140944E+01 0.000000E+00
 0.836842E+01   76 -.131677E+01 0.000000E+00
 0.836842E+01   77 -.122410E+01 0.000000E+00
 0.836842E+01   78 -.113143E+01 0.000000E+00
 0.836842E+01   79 -.103876E+01 0.000000E+00
 0.836842E+01   80 -.946085E+00 0.000000E+00
 0.836842E+01   81 -.853414E+00 0.000000E+00
 0.836842E+01   82 -.760744E+00 0.000000E+00
 0.836842E+01   83 -.668073E+00 0.000000E+00
 0.836842E+01   84 -.575402E+00 0.000000E+00
 0.836842E+01   85 -.482731E+00 0.000000E+00
 0.836842E+01   86 -.390061E+00 0.000000E+00
 0.836842E+01   87 -.297390E+00 0.000000E+00
 0.836842E+01   88 -.204719E+00 0.000000E+00
 0.836842E+01   89 -.112049E+00 0.000000E+00
 0.836842E+01   90 -.193779E-01 0.000000E+00
 0.836842E+01   91 0.732929E-01 0.000000E+00
 0.836842E+01   92 0.165964E+00 0.000000E+00
 0.836842E+01   93 0.258634E+00 0.000000E+00
 0.836842E+01   94 0.351305E+00 0.000000E+00
 0.836842E+01   95 0.443976E+00 0.000000E+00
 0.836842E+01   96 0.536646E+00 0.000000E+00
 0.836842E+01   97 0.629317E+00 0.000000E+00
 0.836842E+01   98 0.721988E+00 0.000000E+00
 0.836842E+01   99 0.814659E+00 0.000000E+00
 0.855263E+01    1 -.808716E+01 0.000000E+00
 0.855263E+01    2 -.799628E+01 0.000000E+00
 0.855263E+01    3 -.790541E+01 0.000000E+00
 0.855263E+01    4 -.781454E+01 0.000000E+00
 0.855263E+01    5 -.772367E+01 0.000000E+00
 0.855263E+01    6 -.763280E+01 0.000000E+00
 0.855263E+01    7 -.754193E+01 0.000000E+00
 0.855263E+01    8 -.745105E+01 0.000000E+00
 0.855263E+01    9 -.736018E+01 0.000000E+00
