 iconf T
   5 0.800000E+01
 isweep, binderx, bindery
   36782 0.325241E+00 0.665922E+00
   36783 0.325260E+00 0.665922E+00
   36784 0.325278E+00 0.665922E+00
   36785 0.325297E+00 0.665922E+00
   36786 0.325310E+00 0.665923E+00
   36787 0.325327E+00 0.665923E+00
   36788 0.325338E+00 0.665923E+00
   36789 0.325339E+00 0.665923E+00
   36790 0.325339E+00 0.665923E+00
   36791 0.325349E+00 0.665923E+00
   36792 0.325356E+00 0.665923E+00
   36793 0.325362E+00 0.665923E+00
   36794 0.325372E+00 0.665923E+00
   36795 0.325371E+00 0.665923E+00
   36796 0.325380E+00 0.665923E+00
   36797 0.325391E+00 0.665923E+00
   36798 0.325402E+00 0.665923E+00
   36799 0.325414E+00 0.665923E+00
   36800 0.325422E+00 0.665923E+00
   36801 0.325430E+00 0.665923E+00
   36802 0.325445E+00 0.665923E+00
   36803 0.325463E+00 0.665923E+00
   36804 0.325480E+00 0.665923E+00
   36805 0.325498E+00 0.665923E+00
   36806 0.325517E+00 0.665923E+00
   36807 0.325535E+00 0.665923E+00
   36808 0.325554E+00 0.665923E+00
   36809 0.325542E+00 0.665923E+00
   36810 0.325528E+00 0.665923E+00
   36811 0.325512E+00 0.665923E+00
   36812 0.325502E+00 0.665923E+00
   36813 0.325484E+00 0.665923E+00
   36814 0.325477E+00 0.665923E+00
   36815 0.325467E+00 0.665923E+00
   36816 0.325459E+00 0.665923E+00
   36817 0.325447E+00 0.665923E+00
   36818 0.325434E+00 0.665922E+00
   36819 0.325421E+00 0.665922E+00
   36820 0.325412E+00 0.665922E+00
   36821 0.325401E+00 0.665922E+00
   36822 0.325392E+00 0.665922E+00
   36823 0.325379E+00 0.665922E+00
   36824 0.325376E+00 0.665922E+00
   36825 0.325366E+00 0.665922E+00
   36826 0.325361E+00 0.665922E+00
   36827 0.325352E+00 0.665922E+00
   36828 0.325337E+00 0.665922E+00
   36829 0.325333E+00 0.665922E+00
   36830 0.325323E+00 0.665922E+00
   36831 0.325310E+00 0.665922E+00
   36832 0.325298E+00 0.665922E+00
   36833 0.325302E+00 0.665922E+00
   36834 0.325300E+00 0.665922E+00
   36835 0.325286E+00 0.665922E+00
   36836 0.325277E+00 0.665922E+00
   36837 0.325267E+00 0.665922E+00
   36838 0.325260E+00 0.665922E+00
   36839 0.325253E+00 0.665922E+00
   36840 0.325241E+00 0.665922E+00
   36841 0.325226E+00 0.665922E+00
   36842 0.325222E+00 0.665922E+00
   36843 0.325213E+00 0.665922E+00
   36844 0.325200E+00 0.665922E+00
   36845 0.325196E+00 0.665922E+00
   36846 0.325187E+00 0.665922E+00
   36847 0.325183E+00 0.665922E+00
   36848 0.325179E+00 0.665922E+00
   36849 0.325182E+00 0.665922E+00
   36850 0.325172E+00 0.665922E+00
   36851 0.325183E+00 0.665923E+00
   36852 0.325180E+00 0.665922E+00
   36853 0.325176E+00 0.665922E+00
   36854 0.325178E+00 0.665922E+00
   36855 0.325170E+00 0.665922E+00
   36856 0.325160E+00 0.665922E+00
   36857 0.325153E+00 0.665922E+00
   36858 0.325148E+00 0.665922E+00
   36859 0.325142E+00 0.665922E+00
   36860 0.325137E+00 0.665923E+00
   36861 0.325142E+00 0.665922E+00
   36862 0.325135E+00 0.665922E+00
   36863 0.325137E+00 0.665923E+00
   36864 0.325135E+00 0.665922E+00
   36865 0.325135E+00 0.665922E+00
   36866 0.325144E+00 0.665922E+00
   36867 0.325155E+00 0.665922E+00
   36868 0.325169E+00 0.665922E+00
   36869 0.325182E+00 0.665922E+00
   36870 0.325197E+00 0.665922E+00
   36871 0.325213E+00 0.665922E+00
   36872 0.325226E+00 0.665922E+00
   36873 0.325235E+00 0.665922E+00
   36874 0.325227E+00 0.665922E+00
   36875 0.325240E+00 0.665922E+00
   36876 0.325258E+00 0.665922E+00
   36877 0.325277E+00 0.665922E+00
   36878 0.325294E+00 0.665922E+00
   36879 0.325312E+00 0.665922E+00
   36880 0.325327E+00 0.665922E+00
   36881 0.325327E+00 0.665922E+00
   36882 0.325335E+00 0.665922E+00
   36883 0.325341E+00 0.665922E+00
   36884 0.325341E+00 0.665922E+00
   36885 0.325345E+00 0.665922E+00
   36886 0.325351E+00 0.665922E+00
   36887 0.325351E+00 0.665922E+00
   36888 0.325360E+00 0.665922E+00
   36889 0.325373E+00 0.665922E+00
   36890 0.325370E+00 0.665922E+00
   36891 0.325370E+00 0.665922E+00
   36892 0.325370E+00 0.665922E+00
   36893 0.325376E+00 0.665922E+00
   36894 0.325381E+00 0.665922E+00
   36895 0.325376E+00 0.665922E+00
   36896 0.325377E+00 0.665922E+00
   36897 0.325377E+00 0.665922E+00
   36898 0.325376E+00 0.665922E+00
   36899 0.325390E+00 0.665922E+00
   36900 0.325408E+00 0.665922E+00
   36901 0.325425E+00 0.665922E+00
   36902 0.325443E+00 0.665922E+00
   36903 0.325453E+00 0.665922E+00
   36904 0.325468E+00 0.665922E+00
   36905 0.325474E+00 0.665922E+00
   36906 0.325481E+00 0.665922E+00
   36907 0.325495E+00 0.665922E+00
   36908 0.325513E+00 0.665922E+00
   36909 0.325523E+00 0.665922E+00
   36910 0.325537E+00 0.665923E+00
   36911 0.325544E+00 0.665923E+00
   36912 0.325555E+00 0.665923E+00
   36913 0.325545E+00 0.665923E+00
   36914 0.325543E+00 0.665923E+00
   36915 0.325552E+00 0.665923E+00
   36916 0.325559E+00 0.665923E+00
   36917 0.325567E+00 0.665923E+00
   36918 0.325569E+00 0.665923E+00
   36919 0.325575E+00 0.665923E+00
   36920 0.325573E+00 0.665923E+00
   36921 0.325586E+00 0.665923E+00
   36922 0.325588E+00 0.665923E+00
   36923 0.325601E+00 0.665923E+00
   36924 0.325605E+00 0.665923E+00
   36925 0.325617E+00 0.665923E+00
   36926 0.325627E+00 0.665923E+00
   36927 0.325637E+00 0.665923E+00
   36928 0.325653E+00 0.665923E+00
   36929 0.325669E+00 0.665923E+00
   36930 0.325664E+00 0.665923E+00
   36931 0.325672E+00 0.665923E+00
   36932 0.325649E+00 0.665923E+00
   36933 0.325662E+00 0.665923E+00
   36934 0.325649E+00 0.665923E+00
   36935 0.325649E+00 0.665923E+00
   36936 0.325662E+00 0.665923E+00
   36937 0.325640E+00 0.665923E+00
   36938 0.325609E+00 0.665923E+00
   36939 0.325578E+00 0.665923E+00
   36940 0.325559E+00 0.665923E+00
   36941 0.325569E+00 0.665923E+00
   36942 0.325588E+00 0.665923E+00
   36943 0.325590E+00 0.665923E+00
   36944 0.325575E+00 0.665923E+00
   36945 0.325587E+00 0.665923E+00
   36946 0.325597E+00 0.665923E+00
   36947 0.325607E+00 0.665923E+00
   36948 0.325626E+00 0.665923E+00
   36949 0.325638E+00 0.665923E+00
   36950 0.325649E+00 0.665923E+00
   36951 0.325632E+00 0.665923E+00
   36952 0.325620E+00 0.665923E+00
   36953 0.325606E+00 0.665923E+00
   36954 0.325601E+00 0.665923E+00
   36955 0.325589E+00 0.665923E+00
   36956 0.325572E+00 0.665923E+00
   36957 0.325558E+00 0.665923E+00
   36958 0.325540E+00 0.665923E+00
   36959 0.325522E+00 0.665923E+00
   36960 0.325505E+00 0.665923E+00
   36961 0.325488E+00 0.665923E+00
   36962 0.325472E+00 0.665923E+00
   36963 0.325454E+00 0.665923E+00
   36964 0.325439E+00 0.665923E+00
   36965 0.325429E+00 0.665923E+00
   36966 0.325415E+00 0.665923E+00
   36967 0.325399E+00 0.665923E+00
   36968 0.325393E+00 0.665923E+00
   36969 0.325381E+00 0.665923E+00
   36970 0.325377E+00 0.665923E+00
   36971 0.325362E+00 0.665923E+00
   36972 0.325346E+00 0.665923E+00
   36973 0.325330E+00 0.665923E+00
   36974 0.325312E+00 0.665923E+00
   36975 0.325304E+00 0.665923E+00
   36976 0.325295E+00 0.665923E+00
   36977 0.325300E+00 0.665923E+00
   36978 0.325295E+00 0.665923E+00
   36979 0.325289E+00 0.665923E+00
   36980 0.325278E+00 0.665923E+00
   36981 0.325265E+00 0.665923E+00
   36982 0.325250E+00 0.665923E+00
   36983 0.325245E+00 0.665923E+00
   36984 0.325235E+00 0.665923E+00
   36985 0.325226E+00 0.665923E+00
   36986 0.325220E+00 0.665923E+00
   36987 0.325218E+00 0.665923E+00
   36988 0.325212E+00 0.665923E+00
   36989 0.325231E+00 0.665923E+00
   36990 0.325249E+00 0.665923E+00
   36991 0.325257E+00 0.665923E+00
   36992 0.325265E+00 0.665923E+00
   36993 0.325267E+00 0.665923E+00
   36994 0.325273E+00 0.665923E+00
   36995 0.325248E+00 0.665923E+00
   36996 0.325217E+00 0.665923E+00
   36997 0.325210E+00 0.665923E+00
   36998 0.325172E+00 0.665923E+00
   36999 0.325140E+00 0.665923E+00
   37000 0.325142E+00 0.665923E+00
   37001 0.325124E+00 0.665923E+00
   37002 0.325067E+00 0.665923E+00
   37003 0.325079E+00 0.665923E+00
   37004 0.325047E+00 0.665923E+00
   37005 0.325011E+00 0.665923E+00
   37006 0.324966E+00 0.665923E+00
   37007 0.324970E+00 0.665923E+00
   37008 0.324971E+00 0.665923E+00
   37009 0.324964E+00 0.665923E+00
   37010 0.324948E+00 0.665923E+00
   37011 0.324930E+00 0.665923E+00
   37012 0.324912E+00 0.665923E+00
   37013 0.324921E+00 0.665923E+00
   37014 0.324903E+00 0.665923E+00
   37015 0.324910E+00 0.665923E+00
   37016 0.324924E+00 0.665923E+00
   37017 0.324930E+00 0.665923E+00
   37018 0.324931E+00 0.665923E+00
   37019 0.324932E+00 0.665923E+00
   37020 0.324923E+00 0.665923E+00
   37021 0.324926E+00 0.665923E+00
   37022 0.324916E+00 0.665923E+00
   37023 0.324921E+00 0.665923E+00
   37024 0.324932E+00 0.665923E+00
   37025 0.324947E+00 0.665923E+00
   37026 0.324965E+00 0.665923E+00
   37027 0.324977E+00 0.665923E+00
   37028 0.324984E+00 0.665923E+00
   37029 0.324999E+00 0.665923E+00
   37030 0.325004E+00 0.665923E+00
   37031 0.324992E+00 0.665923E+00
   37032 0.324990E+00 0.665923E+00
   37033 0.324947E+00 0.665923E+00
   37034 0.324927E+00 0.665923E+00
   37035 0.324915E+00 0.665923E+00
   37036 0.324904E+00 0.665923E+00
   37037 0.324891E+00 0.665923E+00
   37038 0.324892E+00 0.665923E+00
   37039 0.324879E+00 0.665923E+00
   37040 0.324864E+00 0.665923E+00
   37041 0.324850E+00 0.665923E+00
   37042 0.324835E+00 0.665923E+00
   37043 0.324819E+00 0.665923E+00
   37044 0.324803E+00 0.665923E+00
   37045 0.324793E+00 0.665923E+00
   37046 0.324794E+00 0.665923E+00
   37047 0.324776E+00 0.665923E+00
   37048 0.324758E+00 0.665923E+00
   37049 0.324740E+00 0.665923E+00
   37050 0.324722E+00 0.665923E+00
   37051 0.324706E+00 0.665923E+00
   37052 0.324688E+00 0.665923E+00
   37053 0.324700E+00 0.665923E+00
   37054 0.324677E+00 0.665923E+00
   37055 0.324655E+00 0.665923E+00
   37056 0.324649E+00 0.665923E+00
   37057 0.324633E+00 0.665923E+00
   37058 0.324643E+00 0.665923E+00
   37059 0.324629E+00 0.665923E+00
   37060 0.324621E+00 0.665923E+00
   37061 0.324605E+00 0.665923E+00
   37062 0.324615E+00 0.665923E+00
   37063 0.324626E+00 0.665923E+00
   37064 0.324618E+00 0.665923E+00
   37065 0.324622E+00 0.665923E+00
   37066 0.324592E+00 0.665923E+00
   37067 0.324592E+00 0.665923E+00
   37068 0.324580E+00 0.665923E+00
   37069 0.324596E+00 0.665923E+00
   37070 0.324598E+00 0.665923E+00
   37071 0.324602E+00 0.665923E+00
   37072 0.324603E+00 0.665923E+00
   37073 0.324548E+00 0.665923E+00
   37074 0.324528E+00 0.665923E+00
   37075 0.324495E+00 0.665923E+00
   37076 0.324494E+00 0.665923E+00
   37077 0.324476E+00 0.665923E+00
   37078 0.324468E+00 0.665923E+00
   37079 0.324469E+00 0.665923E+00
   37080 0.324480E+00 0.665923E+00
   37081 0.324465E+00 0.665923E+00
   37082 0.324458E+00 0.665923E+00
   37083 0.324476E+00 0.665923E+00
   37084 0.324491E+00 0.665923E+00
   37085 0.324509E+00 0.665923E+00
   37086 0.324516E+00 0.665923E+00
   37087 0.324509E+00 0.665923E+00
   37088 0.324456E+00 0.665923E+00
   37089 0.324431E+00 0.665923E+00
   37090 0.324378E+00 0.665923E+00
   37091 0.324345E+00 0.665923E+00
   37092 0.324354E+00 0.665923E+00
   37093 0.324344E+00 0.665923E+00
   37094 0.324329E+00 0.665923E+00
   37095 0.324302E+00 0.665923E+00
   37096 0.324290E+00 0.665923E+00
   37097 0.324301E+00 0.665923E+00
   37098 0.324307E+00 0.665923E+00
   37099 0.324312E+00 0.665923E+00
   37100 0.324316E+00 0.665923E+00
   37101 0.324322E+00 0.665923E+00
   37102 0.324311E+00 0.665923E+00
   37103 0.324292E+00 0.665923E+00
   37104 0.324294E+00 0.665923E+00
   37105 0.324295E+00 0.665923E+00
   37106 0.324302E+00 0.665923E+00
   37107 0.324296E+00 0.665923E+00
   37108 0.324287E+00 0.665923E+00
   37109 0.324241E+00 0.665923E+00
   37110 0.324255E+00 0.665923E+00
   37111 0.324270E+00 0.665923E+00
   37112 0.324277E+00 0.665923E+00
   37113 0.324272E+00 0.665923E+00
   37114 0.324274E+00 0.665923E+00
   37115 0.324290E+00 0.665923E+00
   37116 0.324301E+00 0.665923E+00
   37117 0.324316E+00 0.665923E+00
   37118 0.324313E+00 0.665923E+00
   37119 0.324291E+00 0.665923E+00
   37120 0.324241E+00 0.665923E+00
   37121 0.324250E+00 0.665923E+00
   37122 0.324258E+00 0.665923E+00
   37123 0.324276E+00 0.665923E+00
   37124 0.324290E+00 0.665923E+00
   37125 0.324302E+00 0.665923E+00
   37126 0.324319E+00 0.665923E+00
   37127 0.324336E+00 0.665923E+00
   37128 0.324354E+00 0.665923E+00
   37129 0.324362E+00 0.665923E+00
   37130 0.324363E+00 0.665923E+00
   37131 0.324381E+00 0.665923E+00
   37132 0.324393E+00 0.665923E+00
   37133 0.324405E+00 0.665923E+00
   37134 0.324424E+00 0.665923E+00
   37135 0.324434E+00 0.665923E+00
   37136 0.324452E+00 0.665923E+00
   37137 0.324470E+00 0.665923E+00
   37138 0.324488E+00 0.665923E+00
   37139 0.324502E+00 0.665924E+00
   37140 0.324519E+00 0.665924E+00
   37141 0.324535E+00 0.665923E+00
   37142 0.324553E+00 0.665924E+00
   37143 0.324570E+00 0.665924E+00
   37144 0.324586E+00 0.665924E+00
   37145 0.324605E+00 0.665924E+00
   37146 0.324607E+00 0.665924E+00
   37147 0.324625E+00 0.665924E+00
   37148 0.324640E+00 0.665924E+00
   37149 0.324657E+00 0.665924E+00
   37150 0.324675E+00 0.665924E+00
   37151 0.324690E+00 0.665924E+00
   37152 0.324706E+00 0.665924E+00
   37153 0.324722E+00 0.665924E+00
   37154 0.324735E+00 0.665924E+00
   37155 0.324750E+00 0.665924E+00
   37156 0.324765E+00 0.665924E+00
   37157 0.324783E+00 0.665924E+00
   37158 0.324799E+00 0.665924E+00
   37159 0.324818E+00 0.665924E+00
   37160 0.324834E+00 0.665924E+00
   37161 0.324852E+00 0.665924E+00
   37162 0.324871E+00 0.665924E+00
   37163 0.324889E+00 0.665924E+00
   37164 0.324908E+00 0.665924E+00
   37165 0.324927E+00 0.665924E+00
   37166 0.324945E+00 0.665924E+00
   37167 0.324944E+00 0.665924E+00
   37168 0.324951E+00 0.665924E+00
   37169 0.324965E+00 0.665924E+00
   37170 0.324982E+00 0.665924E+00
   37171 0.324995E+00 0.665924E+00
   37172 0.325006E+00 0.665924E+00
   37173 0.325023E+00 0.665924E+00
   37174 0.325042E+00 0.665924E+00
   37175 0.325060E+00 0.665924E+00
   37176 0.325077E+00 0.665924E+00
   37177 0.325094E+00 0.665924E+00
   37178 0.325112E+00 0.665924E+00
   37179 0.325131E+00 0.665924E+00
   37180 0.325148E+00 0.665924E+00
   37181 0.325165E+00 0.665924E+00
   37182 0.325181E+00 0.665924E+00
   37183 0.325189E+00 0.665924E+00
   37184 0.325201E+00 0.665924E+00
   37185 0.325212E+00 0.665924E+00
   37186 0.325210E+00 0.665924E+00
   37187 0.325218E+00 0.665924E+00
   37188 0.325233E+00 0.665924E+00
   37189 0.325245E+00 0.665924E+00
   37190 0.325248E+00 0.665924E+00
   37191 0.325240E+00 0.665924E+00
   37192 0.325257E+00 0.665924E+00
   37193 0.325274E+00 0.665924E+00
   37194 0.325288E+00 0.665924E+00
   37195 0.325306E+00 0.665924E+00
   37196 0.325317E+00 0.665924E+00
   37197 0.325313E+00 0.665924E+00
   37198 0.325303E+00 0.665924E+00
   37199 0.325310E+00 0.665924E+00
   37200 0.325326E+00 0.665924E+00
   37201 0.325344E+00 0.665924E+00
   37202 0.325351E+00 0.665924E+00
   37203 0.325357E+00 0.665924E+00
   37204 0.325359E+00 0.665924E+00
   37205 0.325376E+00 0.665924E+00
   37206 0.325394E+00 0.665924E+00
   37207 0.325410E+00 0.665924E+00
   37208 0.325428E+00 0.665924E+00
   37209 0.325447E+00 0.665924E+00
   37210 0.325462E+00 0.665924E+00
   37211 0.325479E+00 0.665924E+00
   37212 0.325496E+00 0.665924E+00
   37213 0.325513E+00 0.665924E+00
   37214 0.325530E+00 0.665924E+00
   37215 0.325545E+00 0.665924E+00
   37216 0.325563E+00 0.665924E+00
   37217 0.325582E+00 0.665924E+00
   37218 0.325599E+00 0.665924E+00
   37219 0.325617E+00 0.665924E+00
   37220 0.325633E+00 0.665924E+00
   37221 0.325651E+00 0.665924E+00
   37222 0.325656E+00 0.665924E+00
   37223 0.325655E+00 0.665924E+00
   37224 0.325619E+00 0.665924E+00
   37225 0.325597E+00 0.665924E+00
   37226 0.325596E+00 0.665924E+00
   37227 0.325610E+00 0.665924E+00
   37228 0.325578E+00 0.665924E+00
   37229 0.325579E+00 0.665924E+00
   37230 0.325584E+00 0.665924E+00
   37231 0.325590E+00 0.665924E+00
   37232 0.325607E+00 0.665924E+00
   37233 0.325616E+00 0.665924E+00
   37234 0.325603E+00 0.665924E+00
   37235 0.325609E+00 0.665924E+00
   37236 0.325608E+00 0.665924E+00
   37237 0.325610E+00 0.665924E+00
   37238 0.325612E+00 0.665924E+00
   37239 0.325618E+00 0.665924E+00
   37240 0.325619E+00 0.665924E+00
   37241 0.325611E+00 0.665924E+00
   37242 0.325598E+00 0.665924E+00
   37243 0.325589E+00 0.665924E+00
   37244 0.325587E+00 0.665924E+00
   37245 0.325583E+00 0.665924E+00
   37246 0.325587E+00 0.665924E+00
   37247 0.325569E+00 0.665924E+00
   37248 0.325554E+00 0.665924E+00
   37249 0.325536E+00 0.665924E+00
   37250 0.325520E+00 0.665924E+00
   37251 0.325505E+00 0.665924E+00
   37252 0.325500E+00 0.665924E+00
   37253 0.325489E+00 0.665924E+00
   37254 0.325470E+00 0.665924E+00
   37255 0.325453E+00 0.665924E+00
   37256 0.325436E+00 0.665924E+00
   37257 0.325418E+00 0.665924E+00
   37258 0.325401E+00 0.665924E+00
   37259 0.325384E+00 0.665924E+00
   37260 0.325369E+00 0.665924E+00
   37261 0.325352E+00 0.665924E+00
   37262 0.325338E+00 0.665924E+00
   37263 0.325321E+00 0.665924E+00
   37264 0.325310E+00 0.665924E+00
   37265 0.325296E+00 0.665924E+00
   37266 0.325282E+00 0.665924E+00
   37267 0.325267E+00 0.665924E+00
   37268 0.325251E+00 0.665924E+00
   37269 0.325234E+00 0.665924E+00
   37270 0.325223E+00 0.665924E+00
   37271 0.325209E+00 0.665924E+00
   37272 0.325199E+00 0.665924E+00
   37273 0.325192E+00 0.665924E+00
   37274 0.325193E+00 0.665924E+00
   37275 0.325180E+00 0.665924E+00
   37276 0.325164E+00 0.665924E+00
   37277 0.325151E+00 0.665924E+00
   37278 0.325136E+00 0.665924E+00
   37279 0.325130E+00 0.665924E+00
   37280 0.325112E+00 0.665924E+00
   37281 0.325102E+00 0.665924E+00
   37282 0.325087E+00 0.665924E+00
   37283 0.325086E+00 0.665924E+00
   37284 0.325074E+00 0.665924E+00
   37285 0.325057E+00 0.665924E+00
   37286 0.325039E+00 0.665924E+00
   37287 0.325021E+00 0.665924E+00
   37288 0.325003E+00 0.665924E+00
   37289 0.324985E+00 0.665924E+00
   37290 0.324967E+00 0.665924E+00
   37291 0.324949E+00 0.665924E+00
   37292 0.324931E+00 0.665924E+00
   37293 0.324913E+00 0.665924E+00
   37294 0.324895E+00 0.665924E+00
   37295 0.324877E+00 0.665924E+00
   37296 0.324860E+00 0.665924E+00
   37297 0.324842E+00 0.665924E+00
   37298 0.324825E+00 0.665924E+00
   37299 0.324807E+00 0.665924E+00
   37300 0.324789E+00 0.665924E+00
   37301 0.324772E+00 0.665924E+00
   37302 0.324754E+00 0.665924E+00
   37303 0.324741E+00 0.665924E+00
   37304 0.324727E+00 0.665924E+00
   37305 0.324718E+00 0.665924E+00
   37306 0.324710E+00 0.665924E+00
   37307 0.324706E+00 0.665924E+00
   37308 0.324700E+00 0.665924E+00
   37309 0.324686E+00 0.665924E+00
   37310 0.324684E+00 0.665924E+00
   37311 0.324679E+00 0.665924E+00
   37312 0.324670E+00 0.665924E+00
   37313 0.324664E+00 0.665924E+00
   37314 0.324647E+00 0.665924E+00
   37315 0.324630E+00 0.665924E+00
   37316 0.324612E+00 0.665924E+00
   37317 0.324595E+00 0.665924E+00
   37318 0.324579E+00 0.665924E+00
   37319 0.324571E+00 0.665924E+00
   37320 0.324553E+00 0.665924E+00
   37321 0.324544E+00 0.665924E+00
   37322 0.324531E+00 0.665924E+00
   37323 0.324516E+00 0.665924E+00
   37324 0.324501E+00 0.665924E+00
   37325 0.324486E+00 0.665924E+00
   37326 0.324470E+00 0.665924E+00
   37327 0.324458E+00 0.665924E+00
   37328 0.324443E+00 0.665924E+00
   37329 0.324424E+00 0.665924E+00
   37330 0.324407E+00 0.665924E+00
   37331 0.324391E+00 0.665924E+00
   37332 0.324379E+00 0.665924E+00
   37333 0.324370E+00 0.665924E+00
   37334 0.324363E+00 0.665924E+00
   37335 0.324359E+00 0.665924E+00
   37336 0.324345E+00 0.665924E+00
   37337 0.324338E+00 0.665924E+00
   37338 0.324322E+00 0.665924E+00
   37339 0.324314E+00 0.665924E+00
   37340 0.324301E+00 0.665924E+00
   37341 0.324286E+00 0.665924E+00
   37342 0.324272E+00 0.665924E+00
   37343 0.324257E+00 0.665924E+00
   37344 0.324244E+00 0.665924E+00
   37345 0.324230E+00 0.665924E+00
   37346 0.324213E+00 0.665924E+00
   37347 0.324197E+00 0.665924E+00
   37348 0.324180E+00 0.665924E+00
   37349 0.324166E+00 0.665924E+00
   37350 0.324149E+00 0.665924E+00
   37351 0.324131E+00 0.665924E+00
   37352 0.324113E+00 0.665924E+00
   37353 0.324098E+00 0.665924E+00
   37354 0.324086E+00 0.665924E+00
   37355 0.324075E+00 0.665924E+00
   37356 0.324062E+00 0.665924E+00
   37357 0.324048E+00 0.665924E+00
   37358 0.324036E+00 0.665924E+00
   37359 0.324031E+00 0.665924E+00
   37360 0.324016E+00 0.665924E+00
   37361 0.324004E+00 0.665924E+00
   37362 0.323998E+00 0.665924E+00
   37363 0.323992E+00 0.665924E+00
   37364 0.323989E+00 0.665924E+00
   37365 0.323975E+00 0.665924E+00
   37366 0.323960E+00 0.665924E+00
   37367 0.323945E+00 0.665924E+00
   37368 0.323929E+00 0.665924E+00
   37369 0.323913E+00 0.665924E+00
